Region,Category,Sales,CustomerID,EmployeeName
North,Electronics,7708,5822,Bob
East,Electronics,9540,8544,Charlie
West,Food,4342,3206,Ethan
North,Furniture,1725,7031,Ethan
West,Furniture,1571,8900,Diana
East,Food,5649,1726,Ethan
North,Food,1446,3092,Diana
West,Electronics,9406,9216,Alice
North,Food,113,5463,Charlie
East,Food,9463,1218,Ethan
West,Clothing,1926,2116,Charlie
North,Clothing,8700,5396,Alice
East,Furniture,5607,5394,Alice
North,Food,4252,2638,Alice
North,Electronics,2661,4062,Bob
South,Furniture,2002,4549,Charlie
South,Furniture,8696,2560,Alice
East,Furniture,8016,3728,Alice
South,Food,5820,5237,Bob
East,Food,958,6999,Charlie
South,Electronics,308,8480,Diana
North,Electronics,2290,2553,Bob
East,Furniture,8209,6011,Charlie
East,Food,7894,9390,Ethan
North,Electronics,1922,6276,Alice
East,Clothing,7841,8233,Bob
East,Clothing,645,3187,Diana
South,Furniture,9095,7036,Bob
East,Clothing,1227,1608,Charlie
West,Furniture,6576,1069,Charlie
North,Food,4192,3747,Bob
South,Furniture,346,1698,Bob
South,Furniture,8756,2115,Alice
West,Food,6544,5308,Ethan
North,Electronics,719,4913,Diana
North,Electronics,2058,5406,Diana
South,Electronics,6781,5815,Alice
East,Electronics,9521,8029,Charlie
South,Furniture,8648,6899,Diana
North,Electronics,2478,8831,Alice
West,Clothing,3451,5211,Ethan
South,Clothing,984,1626,Charlie
North,Electronics,6685,3038,Bob
South,Clothing,9749,8669,Ethan
East,Clothing,6443,6404,Diana
South,Food,650,2525,Alice
South,Food,8491,6758,Bob
North,Electronics,9682,3239,Diana
North,Furniture,3842,1178,Diana
North,Furniture,1543,2531,Bob
South,Food,4874,5022,Alice
East,Food,8568,1194,Charlie
West,Furniture,153,5789,Diana
West,Electronics,263,4165,Ethan
North,Furniture,6898,5938,Diana
North,Furniture,2889,2780,Diana
South,Clothing,4617,3626,Diana
West,Furniture,9545,1537,Ethan
North,Food,9621,3916,Alice
East,Electronics,9277,9596,Diana
East,Furniture,5459,6068,Diana
North,Clothing,5752,6177,Bob
North,Food,1180,3065,Diana
West,Food,8950,4375,Diana
West,Clothing,5248,4391,Charlie
South,Food,2365,2231,Charlie
West,Clothing,4741,4887,Bob
East,Food,948,5953,Alice
East,Food,8757,3920,Diana
North,Food,4761,6696,Alice
West,Food,7811,1748,Diana
South,Clothing,4699,3809,Alice
East,Furniture,5761,6551,Ethan
East,Food,9666,1646,Diana
South,Clothing,6211,8357,Charlie
South,Clothing,5615,8825,Alice
East,Clothing,8710,4020,Bob
East,Furniture,1559,6475,Ethan
South,Electronics,4632,4581,Charlie
East,Clothing,6129,9848,Ethan
North,Clothing,6389,1630,Ethan
North,Clothing,2313,3013,Alice
South,Furniture,697,6072,Alice
West,Food,9481,2673,Diana
South,Furniture,5628,4151,Ethan
South,Clothing,8737,5333,Diana
West,Electronics,4849,9929,Ethan
West,Clothing,146,3702,Ethan
West,Food,9804,7818,Diana
North,Electronics,7990,8121,Charlie
East,Electronics,1386,4479,Diana
North,Furniture,2801,2062,Bob
East,Furniture,1042,4016,Bob
North,Food,2390,1712,Bob
East,Furniture,1003,9224,Bob
North,Food,5552,7945,Charlie
West,Electronics,2759,2558,Bob
South,Electronics,1231,7901,Charlie
North,Electronics,2468,9287,Charlie
East,Food,7048,3495,Diana
West,Furniture,3644,2195,Alice
North,Furniture,8758,8432,Bob
North,Furniture,4157,6081,Alice
West,Clothing,4950,3899,Bob
North,Electronics,4134,4240,Alice
South,Electronics,1235,4129,Alice
North,Clothing,9770,6347,Charlie
South,Electronics,4483,6588,Bob
South,Electronics,5672,8545,Bob
West,Clothing,8632,5246,Bob
North,Electronics,759,6188,Alice
West,Furniture,285,1033,Diana
North,Clothing,2176,5759,Bob
North,Electronics,1531,7553,Charlie
East,Furniture,846,3055,Alice
North,Food,3934,3921,Alice
West,Electronics,8824,3649,Charlie
South,Clothing,7156,8914,Ethan
North,Furniture,7359,4361,Ethan
East,Food,3075,2963,Diana
West,Food,6415,3394,Diana
North,Electronics,4309,9529,Ethan
West,Food,9413,8617,Ethan
East,Clothing,7522,6016,Alice
East,Food,3193,8176,Ethan
West,Electronics,9436,9644,Diana
North,Food,8502,7770,Ethan
South,Electronics,3873,1387,Charlie
East,Food,2963,1862,Ethan
North,Furniture,7915,4883,Diana
North,Electronics,2533,6733,Bob
South,Clothing,7551,4856,Diana
East,Clothing,2023,8108,Ethan
East,Food,740,7418,Alice
North,Furniture,9906,1911,Alice
North,Food,1584,2852,Charlie
South,Food,5954,9714,Alice
South,Furniture,3892,2028,Ethan
East,Electronics,2025,7390,Bob
West,Clothing,1431,5094,Bob
East,Furniture,5552,9036,Alice
North,Food,6433,9380,Ethan
East,Electronics,7257,9278,Alice
West,Food,2240,9785,Diana
South,Electronics,7675,4748,Charlie
West,Clothing,1743,6921,Diana
West,Clothing,6959,5311,Bob
West,Electronics,5197,5602,Diana
South,Clothing,6002,6627,Bob
West,Food,8290,2770,Charlie
West,Electronics,3810,7043,Charlie
West,Food,9969,4001,Bob
North,Electronics,2852,4613,Ethan
West,Food,9695,2851,Alice
South,Clothing,6293,7579,Charlie
West,Furniture,8530,3352,Charlie
West,Food,7502,9025,Alice
South,Electronics,418,4124,Charlie
West,Clothing,8853,9485,Charlie
South,Electronics,5312,1003,Ethan
West,Food,3513,9344,Diana
South,Electronics,6485,4668,Diana
West,Electronics,2759,6183,Alice
West,Food,1607,7167,Bob
North,Clothing,7189,6361,Alice
North,Clothing,5061,1881,Charlie
West,Food,2120,1326,Diana
West,Clothing,254,1024,Diana
East,Furniture,8833,2005,Bob
South,Electronics,7478,9900,Diana
East,Food,7992,9843,Alice
North,Furniture,1704,5627,Bob
North,Electronics,9976,1181,Ethan
North,Food,2636,1689,Alice
North,Clothing,9571,1786,Charlie
West,Food,2999,3035,Ethan
North,Food,5961,6181,Diana
West,Electronics,5378,9966,Diana
West,Electronics,968,3652,Bob
North,Electronics,3113,4042,Ethan
North,Furniture,3410,9527,Charlie
South,Clothing,782,2704,Diana
East,Food,1561,4044,Alice
North,Food,3929,4070,Diana
South,Clothing,245,9505,Bob
South,Food,2074,7282,Charlie
East,Electronics,5727,6526,Charlie
West,Food,1920,8510,Diana
North,Clothing,6367,9459,Ethan
East,Furniture,7968,2474,Ethan
North,Furniture,7062,8507,Ethan
South,Clothing,6575,6590,Charlie
South,Food,8896,6410,Alice
West,Food,6432,4680,Charlie
South,Furniture,1706,8167,Charlie
South,Food,4339,3475,Diana
East,Furniture,1647,6300,Diana
North,Clothing,7073,4306,Ethan
North,Clothing,2872,2828,Charlie
East,Food,2087,3180,Charlie
West,Electronics,9677,2225,Bob
North,Electronics,2996,2330,Diana
South,Furniture,7075,4655,Bob
North,Clothing,8274,1375,Charlie
South,Furniture,9237,2656,Alice
West,Clothing,9597,4431,Bob
East,Furniture,6682,7300,Diana
North,Furniture,8450,4321,Charlie
East,Furniture,6113,7476,Bob
North,Food,1450,2312,Diana
South,Electronics,7784,2064,Charlie
East,Clothing,7157,1768,Charlie
North,Furniture,9946,2086,Bob
South,Electronics,8085,3536,Bob
East,Furniture,5975,1023,Diana
East,Furniture,7380,4677,Alice
North,Clothing,3130,1510,Bob
North,Food,775,4637,Diana
North,Furniture,468,6125,Charlie
South,Clothing,6870,1738,Diana
North,Food,9495,4513,Bob
East,Food,3460,2271,Ethan
East,Electronics,1571,3884,Bob
North,Electronics,5451,9010,Diana
North,Furniture,1448,2581,Ethan
West,Electronics,3116,9560,Bob
East,Clothing,769,8287,Alice
South,Clothing,5827,8597,Ethan
West,Electronics,1354,5433,Diana
North,Clothing,2108,2814,Ethan
North,Clothing,926,1087,Ethan
East,Furniture,2411,1159,Diana
North,Furniture,8741,5768,Alice
South,Clothing,8840,5011,Diana
East,Electronics,1734,7215,Ethan
North,Clothing,8008,1654,Diana
East,Food,3769,2509,Charlie
North,Food,9930,5774,Diana
North,Food,4819,1746,Alice
North,Furniture,4548,7503,Diana
South,Electronics,1107,4944,Charlie
South,Clothing,1110,5035,Charlie
East,Electronics,7764,6517,Ethan
North,Electronics,2900,4085,Diana
North,Electronics,8601,2577,Diana
South,Food,7827,1361,Alice
North,Clothing,7628,8756,Diana
South,Furniture,8447,8729,Bob
North,Electronics,9928,3065,Charlie
East,Electronics,5157,6143,Alice
North,Food,4561,9975,Alice
North,Food,3252,3186,Ethan
West,Clothing,7907,1050,Diana
South,Furniture,7938,3723,Diana
North,Furniture,3230,4791,Diana
North,Food,9552,7594,Ethan
West,Clothing,4667,4052,Diana
West,Electronics,5634,9040,Diana
South,Clothing,4569,9954,Charlie
West,Furniture,3480,6458,Diana
East,Food,1730,8404,Alice
West,Electronics,9437,9077,Diana
East,Electronics,6876,5289,Bob
South,Furniture,135,1364,Bob
South,Electronics,824,4917,Bob
South,Clothing,9768,3585,Charlie
South,Furniture,2606,5684,Bob
South,Furniture,3397,8245,Bob
East,Electronics,990,8465,Ethan
East,Furniture,1500,2129,Bob
South,Food,8019,4032,Bob
West,Clothing,9318,9866,Diana
North,Furniture,4201,1681,Alice
South,Food,7671,7951,Alice
West,Electronics,2760,3479,Bob
North,Furniture,6058,3912,Diana
South,Food,3849,4685,Bob
South,Electronics,8967,7230,Alice
East,Food,8809,6137,Bob
North,Electronics,4579,8099,Bob
North,Clothing,7205,9776,Alice
West,Furniture,6733,7699,Bob
East,Clothing,6794,5668,Ethan
East,Clothing,5494,2627,Ethan
East,Furniture,4803,4790,Ethan
East,Clothing,8453,4034,Diana
North,Clothing,700,8542,Alice
North,Food,9851,9311,Ethan
South,Electronics,8956,8679,Diana
South,Clothing,5057,8302,Bob
East,Furniture,6273,4243,Diana
East,Food,4676,8032,Ethan
East,Electronics,4416,8119,Alice
South,Clothing,7833,7734,Ethan
West,Clothing,6363,8837,Ethan
West,Furniture,6112,3374,Bob
South,Clothing,8040,8191,Ethan
South,Furniture,6757,3512,Charlie
South,Clothing,1490,4174,Diana
South,Clothing,7347,6124,Alice
South,Furniture,7626,9630,Ethan
South,Electronics,4386,6880,Diana
East,Food,2057,9113,Bob
East,Furniture,9951,8466,Diana
East,Electronics,3188,4796,Alice
East,Electronics,5289,1124,Bob
South,Furniture,1927,3205,Alice
West,Food,9408,7467,Diana
North,Furniture,2105,9900,Charlie
South,Clothing,1261,2427,Charlie
North,Clothing,6690,1292,Bob
West,Electronics,267,8504,Diana
East,Clothing,8580,9008,Bob
West,Food,1137,3544,Diana
South,Furniture,6298,4222,Ethan
East,Food,4923,3259,Ethan
South,Electronics,7628,7920,Alice
East,Clothing,4073,8385,Alice
North,Clothing,9476,2246,Diana
North,Furniture,9774,5121,Charlie
North,Food,299,8357,Alice
West,Food,8626,2081,Charlie
South,Furniture,3513,5715,Alice
West,Clothing,278,4102,Alice
North,Electronics,8741,5306,Alice
South,Electronics,1824,2127,Alice
North,Furniture,1279,6740,Diana
West,Furniture,4935,1628,Bob
West,Furniture,967,4133,Alice
West,Food,1077,4311,Diana
North,Clothing,3740,6513,Alice
South,Clothing,8957,9183,Ethan
South,Furniture,882,9172,Charlie
North,Electronics,4397,8889,Ethan
South,Food,8138,4184,Charlie
North,Furniture,6832,9186,Ethan
South,Food,9779,4144,Alice
East,Furniture,3650,2757,Bob
East,Food,8100,8309,Charlie
West,Electronics,7636,9973,Ethan
East,Electronics,3550,5892,Bob
East,Electronics,8414,9330,Alice
East,Electronics,6297,8566,Bob
North,Clothing,5690,2037,Alice
East,Clothing,7473,6122,Charlie
East,Food,6410,2675,Bob
West,Furniture,5185,3829,Ethan
East,Clothing,1059,6416,Diana
East,Furniture,5230,3832,Charlie
South,Food,9698,6871,Diana
West,Furniture,4704,2245,Ethan
West,Electronics,8855,7742,Alice
West,Electronics,824,8587,Alice
West,Clothing,7321,1799,Charlie
West,Food,8538,3984,Ethan
West,Clothing,2728,7607,Charlie
North,Clothing,6383,2247,Alice
East,Clothing,8696,4710,Ethan
West,Food,1347,8328,Bob
East,Electronics,2494,7194,Diana
East,Electronics,5058,1999,Charlie
North,Clothing,6617,9866,Diana
West,Furniture,1327,9239,Bob
South,Electronics,8924,4334,Alice
North,Electronics,6535,5556,Ethan
South,Food,6520,4138,Bob
East,Electronics,6242,2350,Diana
East,Electronics,8950,3493,Bob
North,Clothing,7604,9427,Alice
North,Clothing,1223,2089,Bob
South,Food,6400,9239,Bob
West,Food,9175,8607,Charlie
South,Furniture,8988,6655,Ethan
North,Electronics,9006,4743,Ethan
South,Clothing,6390,6973,Charlie
North,Clothing,4089,7597,Ethan
South,Electronics,341,2010,Alice
North,Food,4374,7061,Diana
North,Clothing,2327,1461,Diana
North,Food,7124,5150,Bob
West,Clothing,9631,1709,Ethan
South,Clothing,6452,7805,Charlie
South,Furniture,7755,7635,Diana
South,Clothing,7514,6709,Diana
North,Electronics,9752,8642,Ethan
South,Electronics,6786,6564,Bob
South,Electronics,8678,6797,Alice
North,Food,5500,3482,Charlie
East,Clothing,1541,1845,Alice
North,Food,9092,8252,Alice
South,Furniture,706,4533,Diana
North,Clothing,3209,8432,Alice
East,Electronics,465,3001,Charlie
North,Furniture,7443,9057,Diana
South,Furniture,4141,2515,Charlie
East,Clothing,9276,9412,Bob
West,Electronics,1224,8108,Alice
South,Food,8096,6172,Diana
East,Clothing,8782,7401,Diana
East,Electronics,3744,8711,Charlie
West,Furniture,4324,8616,Diana
North,Clothing,2126,8263,Ethan
North,Furniture,120,4729,Charlie
South,Electronics,8319,4855,Charlie
West,Food,5118,3831,Bob
North,Food,7171,7564,Ethan
West,Furniture,1553,5406,Alice
North,Furniture,5356,3741,Bob
East,Furniture,6561,8463,Alice
North,Clothing,4935,1242,Bob
West,Electronics,6086,5327,Alice
East,Furniture,1575,6202,Ethan
East,Furniture,1035,4204,Diana
East,Furniture,8526,3068,Alice
West,Food,134,1566,Charlie
South,Furniture,8630,1534,Charlie
South,Electronics,3625,4026,Alice
South,Food,9794,9457,Alice
West,Electronics,6078,2021,Diana
East,Food,7907,3545,Ethan
South,Food,805,1868,Charlie
West,Clothing,4947,8340,Ethan
South,Food,4444,5129,Charlie
North,Food,9416,8676,Alice
South,Electronics,5434,9555,Diana
South,Electronics,7567,7207,Diana
East,Furniture,9891,7823,Bob
West,Clothing,4630,6070,Ethan
East,Food,338,1917,Alice
East,Clothing,9439,4728,Ethan
East,Furniture,4344,1297,Bob
East,Clothing,2204,5031,Alice
East,Food,3768,6577,Bob
South,Electronics,4731,7838,Charlie
East,Clothing,2262,3733,Ethan
East,Food,6574,3218,Bob
West,Furniture,4561,2337,Charlie
North,Food,3665,8837,Bob
South,Clothing,5468,5528,Ethan
South,Food,3033,6956,Ethan
South,Food,3208,2574,Bob
East,Clothing,564,3149,Diana
East,Clothing,5440,5819,Ethan
East,Furniture,3020,7822,Charlie
West,Food,910,8940,Bob
North,Electronics,6009,7022,Charlie
East,Clothing,6078,1078,Charlie
North,Food,6729,8908,Charlie
West,Electronics,498,1234,Ethan
South,Electronics,7800,6014,Bob
East,Food,1175,2495,Ethan
North,Food,7698,3264,Bob
North,Food,1962,5819,Bob
East,Electronics,985,6671,Charlie
South,Food,5638,5199,Diana
South,Clothing,2666,7849,Diana
South,Electronics,1773,5528,Alice
West,Clothing,5359,7009,Alice
North,Clothing,6590,4757,Ethan
North,Food,1791,8361,Diana
North,Clothing,4253,6358,Charlie
West,Food,757,5796,Alice
North,Electronics,3356,5377,Ethan
West,Clothing,6421,6839,Diana
South,Food,4154,5584,Charlie
East,Furniture,9802,1214,Charlie
North,Food,5346,9841,Charlie
North,Furniture,9360,3517,Diana
South,Food,6433,7128,Alice
East,Furniture,9677,3329,Diana
West,Clothing,2714,5016,Alice
East,Furniture,871,9149,Alice
South,Clothing,2674,2553,Diana
South,Clothing,2296,1760,Bob
East,Food,8033,4887,Diana
West,Clothing,6457,3475,Alice
West,Electronics,4815,9745,Ethan
North,Furniture,2097,1970,Ethan
West,Food,2182,8049,Ethan
East,Clothing,9063,5069,Diana
South,Furniture,6463,3404,Alice
North,Furniture,1263,7892,Bob
North,Electronics,7041,5264,Alice
South,Furniture,6508,1478,Diana
West,Food,4982,7274,Bob
South,Food,5156,9823,Diana
West,Clothing,3793,1559,Ethan
South,Clothing,5776,7319,Bob
East,Food,872,2767,Bob
West,Furniture,823,1569,Bob
East,Furniture,1318,1143,Ethan
North,Electronics,805,6020,Bob
South,Clothing,9573,3752,Diana
North,Furniture,4637,9492,Diana
North,Furniture,710,2479,Alice
North,Clothing,5154,1865,Charlie
North,Food,9944,4515,Ethan
South,Furniture,8075,5953,Bob
North,Electronics,9193,7421,Ethan
South,Furniture,4146,2944,Ethan
South,Furniture,8136,5951,Bob
East,Electronics,7631,4334,Charlie
West,Food,7414,7036,Diana
West,Electronics,8462,5160,Ethan
South,Electronics,7980,8041,Bob
East,Clothing,7222,3832,Bob
South,Furniture,2499,7875,Ethan
South,Food,5055,2170,Diana
South,Furniture,1474,8133,Diana
East,Food,1696,5865,Charlie
West,Electronics,9287,4082,Ethan
East,Clothing,6384,1543,Bob
North,Electronics,845,2645,Diana
East,Furniture,5584,8842,Ethan
East,Clothing,9034,4873,Charlie
East,Clothing,9785,8359,Diana
East,Furniture,3620,6166,Bob
West,Food,3522,5570,Bob
North,Clothing,3255,2499,Diana
West,Food,2823,2504,Alice
West,Food,4368,2959,Diana
East,Food,6125,4827,Charlie
South,Clothing,6161,4501,Ethan
South,Electronics,4340,1104,Ethan
West,Clothing,3622,3782,Bob
West,Electronics,1271,4636,Diana
East,Clothing,6369,4744,Charlie
West,Electronics,6129,7518,Diana
East,Electronics,9956,9664,Diana
South,Clothing,2822,7293,Alice
South,Food,7733,7969,Diana
North,Food,8974,3567,Diana
South,Electronics,7342,2928,Charlie
West,Furniture,1609,3014,Bob
South,Furniture,8035,8126,Ethan
East,Clothing,2363,2316,Ethan
South,Clothing,6986,2650,Alice
North,Clothing,2384,2043,Ethan
South,Furniture,3059,5467,Diana
East,Food,9948,8766,Charlie
East,Clothing,3366,2672,Diana
West,Clothing,9565,7189,Diana
South,Food,3618,1123,Diana
East,Electronics,6315,8389,Charlie
North,Clothing,2115,5377,Alice
West,Furniture,9209,8439,Bob
North,Furniture,9243,8985,Bob
South,Clothing,7763,3063,Bob
South,Furniture,8446,2887,Ethan
South,Food,8592,2445,Charlie
West,Electronics,8486,3000,Charlie
East,Electronics,7664,7000,Charlie
West,Clothing,6452,5147,Bob
North,Clothing,1537,8567,Diana
West,Electronics,9024,1239,Diana
North,Electronics,3144,3169,Charlie
West,Clothing,1551,2659,Bob
East,Furniture,7187,8525,Charlie
North,Clothing,4809,9580,Bob
South,Food,1388,6774,Diana
South,Clothing,3347,5391,Ethan
West,Clothing,1475,7218,Diana
South,Clothing,4379,1481,Ethan
North,Clothing,7591,7968,Alice
South,Clothing,4073,2393,Bob
East,Clothing,4694,4006,Alice
East,Furniture,1099,4351,Bob
West,Clothing,6438,2377,Charlie
North,Electronics,2142,6159,Bob
East,Clothing,1144,2011,Ethan
East,Furniture,4993,3753,Alice
North,Food,5788,9440,Bob
South,Electronics,9370,2938,Charlie
South,Clothing,4499,2848,Diana
West,Clothing,9849,4700,Bob
South,Electronics,5360,5894,Diana
North,Clothing,2236,7172,Alice
East,Furniture,3027,1458,Alice
South,Clothing,1934,3999,Alice
West,Food,7854,6939,Diana
South,Furniture,4500,1111,Ethan
North,Clothing,3919,2017,Alice
West,Food,7484,9573,Charlie
South,Electronics,4479,1572,Alice
West,Furniture,7629,6888,Charlie
North,Clothing,7635,3633,Ethan
East,Clothing,8732,7444,Charlie
North,Electronics,4054,1936,Bob
North,Electronics,9760,6831,Diana
North,Furniture,2062,9349,Ethan
North,Furniture,3548,9107,Alice
East,Furniture,3667,3508,Bob
East,Clothing,7917,5511,Charlie
West,Clothing,2994,4717,Bob
South,Furniture,3110,4898,Bob
East,Clothing,3963,8053,Ethan
East,Electronics,7425,1588,Bob
South,Food,844,2661,Ethan
East,Clothing,7492,8511,Alice
North,Furniture,656,6167,Bob
North,Clothing,3900,3235,Alice
South,Electronics,4825,7446,Ethan
West,Furniture,1951,7281,Diana
West,Food,2456,7481,Alice
South,Furniture,3964,7833,Ethan
South,Furniture,4297,2264,Charlie
North,Furniture,6375,4481,Bob
West,Clothing,1983,9586,Diana
East,Food,4397,6299,Charlie
North,Electronics,7554,3205,Bob
South,Clothing,3943,8808,Alice
West,Food,6537,5787,Ethan
East,Food,8309,7683,Ethan
East,Clothing,771,1190,Charlie
North,Furniture,6192,4827,Diana
West,Food,9430,8225,Diana
West,Electronics,8499,3732,Ethan
South,Clothing,260,8401,Alice
West,Food,4514,2829,Charlie
West,Electronics,4657,6612,Charlie
North,Electronics,1682,5346,Ethan
West,Electronics,3056,8125,Ethan
East,Electronics,6295,6555,Alice
North,Clothing,8343,5141,Charlie
North,Electronics,7438,8809,Charlie
South,Clothing,4805,4668,Diana
West,Electronics,1844,2660,Diana
South,Electronics,6374,3680,Alice
East,Clothing,9255,2999,Charlie
North,Furniture,8217,7969,Alice
North,Food,5032,1347,Ethan
North,Food,1249,8592,Bob
East,Clothing,2659,2288,Diana
East,Electronics,1167,7346,Charlie
South,Clothing,1929,9796,Diana
South,Electronics,4383,5471,Ethan
South,Clothing,1022,7769,Bob
West,Food,6846,7187,Ethan
North,Clothing,1650,2798,Diana
North,Food,3082,3882,Charlie
South,Food,2144,7279,Ethan
North,Food,5913,4854,Charlie
South,Clothing,7197,9199,Ethan
West,Furniture,1697,2271,Charlie
West,Clothing,5809,2744,Alice
East,Clothing,2421,1753,Charlie
West,Furniture,4958,9415,Bob
South,Furniture,1417,9701,Diana
West,Food,3655,2545,Alice
East,Electronics,4397,6735,Ethan
North,Electronics,1657,4119,Ethan
